STOPID,STOP_NAME,CLEVERID,DIRECTION,TIMEPOINT,ROUTES_SER,ROUTES_COU,LATITUDE,LONGITUDE,MODE,SHELTER,STOP_TYPE,ON_AVWK_FY,OFF_AVWK_F,ON_AVWK__1,OFF_AVWK_1,AVGWKDY_DE
"N12822","CALIFORNIA AVE AT FORSYTHE ST",1935,"Inbound","N","13",1,40.470715,-80.036259,"Bus","No Shelter","Bus Stop",16.4174066491,4.90394409526,"16","5",0.02
"N12825","CALIFORNIA AVE AT FORSYTHE ST",1946,"Outbound","N","13",1,40.470664,-80.036128,"Bus","No Shelter","Bus Stop",4.35958761458,17.7765997754,"4","18",0.01
"N12830","CALIFORNIA AVE AT COLUMBUS AVE BRIDGE",3236,"Inbound","N","13",1,40.458781,-80.02366,"Bus","No Shelter","Bus Stop",14.9640697718,6.60107604457,"15","7",0.02
"N12850","CALIFORNIA AVE AT HALSEY PL FS",1939,"Both","N","13",1,40.463829,-80.032071,"Bus","No Shelter","Bus Stop",2.63254111186,3.97914864033,"3","4",0.01
"N12860","CALIFORNIA AVE AT HOME AVE",1267,"Inbound","N","16, 19L",2,40.498525,-80.062027,"Bus","No Shelter","Bus Stop",64.392221555,2.66129696823,"64","3",0.03
"N12870","CALIFORNIA AVE AT HOME AVE",1321,"Outbound","N","16, 19L",2,40.498574,-80.06173,"Bus","No Shelter","Bus Stop",2.06546795048,57.1454607518,"2","57",0.03
"N12885","CALIFORNIA AVE AT KUNKLE WAY",3164,"Outbound","N","13",1,40.459917,-80.025276,"Bus","No Shelter","Bus Stop",0.230198315809,2.56807599964,"0","3",0
"N12890","CALIFORNIA AVE AT MARMADUKE ST",1850,"Inbound","N","13",1,40.483355,-80.041068,"Bus","No Shelter","Bus Stop",27.4623660173,3.13923951298,"27","3",0
"N12900","CALIFORNIA AVE AT MARQUIS WAY",3238,"Inbound","N","13",1,40.459272,-80.018527,"Bus","No Shelter","Bus Stop",3.50341084498,1.87703381584,"4","2",0
"N12910","CALIFORNIA AVE AT MARSHALL AVE",1395,"Inbound","01300","14",1,40.462129,-80.031116,"Bus","PAAC","Bus Stop with PAAC Shelter",15.0112220167,12.8965826283,"15","13",0.07
"N12920","CALIFORNIA AVE AT MARSHALL AVE",1419,"Outbound","22076","13, 14",2,40.462071,-80.030577,"Bus","No Shelter","Bus Stop",26.145724248,25.248618614,"26","25",0.05
"N12930","CALIFORNIA AVE AT MARVISTA ST",3166,"Outbound","N","13",1,40.461122,-80.028537,"Bus","No Shelter","Bus Stop",0.302632515058,1.43733626704,"0","1",0
"N12940","CALIFORNIA AVE AT OHIO ST FS",18304,"Inbound","N","16, 19L",2,40.502443,-80.071168,"Bus","No Shelter","Bus Stop",18.0815200824,0.375151431219,"18","0",0
"N12950","CALIFORNIA AVE AT OHIO ST",18320,"Outbound","N","16, 19L",2,40.502597,-80.071073,"Bus","No Shelter","Bus Stop",0.359383001294,30.8181733765,"0","31",0.07
"N12955","CALIFORNIA AVE AT POST OFFICE",3237,"Inbound","N","13",1,40.458845,-80.020567,"Bus","No Shelter","Bus Stop",21.4190501975,3.56960790736,"21","4",0
"N12960","CALIFORNIA AVE AT PERROTT ST",1882,"Outbound","N","13",1,40.485275,-80.041844,"Bus","No Shelter","Bus Stop",1.61340559708,10.6573516016,"2","11",0
"N12972","CALIFORNIA AVE AT RANKIN AVE",1950,"Outbound","N","13",1,40.476198,-80.039847,"Bus","No Shelter","Bus Stop",0.217467438672,2.10124052083,"0","2",0
"N12975","CALIFORNIA AVE AT #3228",1948,"Outbound","N","13",1,40.473819,-80.038551,"Bus","No Shelter","Bus Stop",1.80798931441,4.57789538403,"2","5",0
"N12980","CALIFORNIA AVE AT CHELLIS ST",1848,"Inbound","N","13",1,40.486197,-80.043556,"Bus","No Shelter","Bus Stop",6.48293944923,1.73411319495,"6","2",0
"N12990","CALIFORNIA AVE AT #832",1265,"Inbound","N","16, 19L",2,40.499613,-80.064807,"Bus","No Shelter","Bus Stop",20.0439602711,0.260909804953,"20","0",0.01
"N13000","CALIFORNIA AVE AT #841 (AVALON ARMS)",1323,"Outbound","N","16, 19L",2,40.499647,-80.064384,"Bus","No Shelter","Bus Stop",0.412222632237,12.6177436269,"0","13",0.02
"N13010","CALIFORNIA AVE AT SCHOOL ST",1263,"Inbound","N","16, 19L",2,40.50103,-80.067617,"Bus","No Shelter","Bus Stop",27.6930396668,1.72960122148,"28","2",0.05
"N13020","CALIFORNIA AVE AT SCHOOL ST",1325,"Outbound","N","16, 19L",2,40.50092,-80.067015,"Bus","No Shelter","Bus Stop",0.607831887214,28.0352519321,"1","28",0.11
"N13040","CALIFORNIA AVE OPP ST JOHN'S CHURCH",1938,"Inbound","N","13",1,40.467887,-80.035391,"Bus","No Shelter","Bus Stop",10.6415998715,2.97274114738,"11","3",0
"N13050","CALIFORNIA AVE AT STRANMORE ST",3165,"Outbound","N","13",1,40.46038,-80.02658,"Bus","No Shelter","Bus Stop",0.892983982345,5.54982650746,"1","6",0
"N13070","CALIFORNIA AVE AT SUPERIOR AVE",1940,"Both","N","13",1,40.465443,-80.033357,"Bus","No Shelter","Bus Stop",16.3928593599,12.9095968667,"16","13",0.07
"N13080","CALIFORNIA AVE AT TERMON AVE FS",19558,"Inbound","01307","13",1,40.4817,-80.041627,"Bus","No Shelter","Bus Stop",50.7217015037,13.321593948,"51","13",0.06
"N13090","CALIFORNIA AVE AT TERMON AVE",1954,"Outbound","22071","13",1,40.48187,-80.041598,"Bus","No Shelter","Bus Stop",12.9227383042,34.1847623633,"13","34",0.05
"N13100","CALIFORNIA AVE AT WINHURST ST FS",1884,"Outbound","N","13",1,40.487396,-80.045126,"Bus","No Shelter","Bus Stop",1.16870201281,5.81419137731,"1","6",0
"N13120","CALIFORNIA AVE OPP ANTRIM ST",1932,"Inbound","N","13",1,40.475278,-80.039647,"Bus","No Shelter","Bus Stop",4.88463793241,4.01060587306,"5","4",0.02
"N13125","CALIFORNIA AVE OPP BAINTON ST",1934,"Inbound","N","13",1,40.472871,-80.037954,"Bus","No Shelter","Bus Stop",25.4836581544,3.3783459965,"25","3",0
"N13143","CALIFORNIA AVE OPP BOSTON ST",1936,"Inbound","N","13",1,40.469406,-80.035876,"Bus","No Shelter","Bus Stop",8.00331568878,2.99420171916,"8","3",0.01
"N13150","CALIFORNIA AVE OPP FALCK AVE",1929,"Inbound","N","13",1,40.47806,-80.040554,"Bus","No Shelter","Bus Stop",23.4887699036,9.90391237138,"23","10",0.09
"N13160","CALIFORNIA AVE OPP COLUMBUS AVE BRIDGE",3163,"Outbound","N","13",1,40.458763,-80.023214,"Bus","No Shelter","Bus Stop",3.93147544449,21.7240572307,"4","22",0.03
"N13175","CALIFORNIA AVE OPP KUNKLE WAY",3235,"Inbound","N","13",1,40.459855,-80.025586,"Bus","No Shelter","Bus Stop",2.05393775747,0.161816730813,"2","0",0
"N13180","CALIFORNIA AVE OPP MARQUIS WAY",19755,"Outbound","22070","13",1,40.459408,-80.018479,"Bus","No Shelter","Bus Stop",6.10689306987,9.51828921543,"6","10",0.01
"N13190","CALIFORNIA AVE OPP MARVISTA ST NS",3233,"Inbound","N","13",1,40.461099,-80.028944,"Bus","No Shelter","Bus Stop",19.5111739083,12.8446811851,"20","13",0
"N13200","CALIFORNIA AVE OPP PERROTT ST FS",19557,"Inbound","N","13",1,40.48505,-80.041669,"Bus","No Shelter","Bus Stop",10.9098955554,3.70663437585,"11","4",0.01
"N13210","CALIFORNIA AVE OPP RANKIN AVE",1931,"Inbound","N","13",1,40.476262,-80.039989,"Bus","No Shelter","Bus Stop",1.63493520677,0.163195672473,"2","0",0
"N13215","CALIFORNIA AVE OPP #3228",1933,"Inbound","N","13",1,40.473775,-80.038632,"Bus","No Shelter","Bus Stop",5.38006070779,1.40856791592,"5","1",0
"N13250","CALIFORNIA AVE OPP STRANMORE ST",3234,"Inbound","N","13",1,40.460349,-80.026992,"Bus","No Shelter","Bus Stop",4.15144868112,0.656843439093,"4","1",0
"N13260","CALIFORNIA AVE OPP WINHURST ST",1847,"Inbound","N","13",1,40.487253,-80.045131,"Bus","No Shelter","Bus Stop",5.01633827673,1.34515504402,"5","1",0
"N13340","CAMBRONNE ST AT BRIGHTON RD",1524,"Inbound","N","16",1,40.487682,-80.041149,"Bus","No Shelter","Bus Stop",16.0912721876,2.58023765217,"16","3",0.01
"N13350","CAMBRONNE ST AT CHELLIS ST",1523,"Inbound","N","16",1,40.487885,-80.042613,"Bus","No Shelter","Bus Stop",6.02043241086,0.858715485908,"6","1",0
"N13360","CAMBRONNE ST AT CHELLIS ST",1621,"Outbound","N","16",1,40.487928,-80.04225,"Bus","No Shelter","Bus Stop",1.88151454604,11.5796194372,"2","12",0.03
"N13370","CAMBRONNE ST AT WINHURST ST",16882,"Outbound","N","16",1,40.48857,-80.043445,"Bus","No Shelter","Bus Stop",1.5410230701,9.66643338773,"2","10",0.01
"N13540","CATOMA ST AT LANARK ST",969,"Outbound","N","11",1,40.460616,-80.003998,"Bus","No Shelter","Bus Stop",2.97433634735,6.31072213744,"3","6",0.35
"N13550","CEDAR AVE AT EAST OHIO ST",174,"Both","N","11, 12, 15, 17, 8",5,40.453449,-80.001816,"Bus","No Shelter","Bus Stop",68.1566243013,121.767713174,"68","122",0.49
"N13580","CEDAR AVE AT NORTH AVE (AGH)",217,"Outbound","N","12",1,40.456125,-80.002522,"Bus","No Shelter","Bus Stop",29.4063396506,12.0435461018,"29","12",0.03
"N13585","CEDAR AVE AT PRESSLEY ST",944,"Outbound","22111","11, 15, 17, 8",4,40.451488,-80.001048,"Bus","PAAC","Bus Stop with PAAC Shelter",236.886858598,147.608806004,"237","148",2.05
"N13600","CEDAR AVE AT SUISMON ST",2596,"Both","N","11, 12, 15, 17, 54, 8",6,40.454766,-80.002061,"Bus","No Shelter","Bus Stop",68.1472356021,86.9911343317,"68","87",0.98
"N13605","CEDAR AVE OPP FORELAND ST",2618,"Outbound","N","54",1,40.454046,-80.002033,"Bus","No Shelter","Bus Stop",10.738537576,2.50882262353,"11","3",0
"N13610","CEDAR AVE OPP PRESSLEY ST",175,"Both","12002","1, 11, 12, 15, 17, 2, 4, 6, 7, 8",10,40.451627,-80.001272,"Bus","No Shelter","Bus Stop",242.647540673,258.167216056,"243","258",2.41
"N13615","CEDAR AVE OPP SUISMON ST",853,"Both","N","11, 12, 15, 17, 54, 8",6,40.454846,-80.002274,"Bus","No Shelter","Bus Stop",22.8847684591,29.9145669084,"23","30",0.08
"N13620","CEDAR AVE OPP TRIPOLI ST",19846,"Inbound","N","12",1,40.45566,-80.002552,"Bus","No Shelter","Bus Stop",7.41911315194,31.1258478121,"7","31",0.01
"N13650","CENTER AVE AT ALLEGHENY AVE",1648,"Outbound","N","19L",1,40.51314,-80.100994,"Bus","No Shelter","Bus Stop",0.00540540540541,2.01775419018,"0","2",0
"N13690","CENTER AVE OPP BRIGHTWOOD AVE",19324,"Inbound","N","8",1,40.516078,-80.022548,"Bus","No Shelter","Bus Stop",6.47443942395,2.37696013114,"6","2",0
"N13700","CENTER AVE AT BRONX AVE",1008,"Outbound","N","13",1,40.520532,-80.039452,"Bus","No Shelter","Bus Stop",1.87196059312,5.83361013663,"2","6",0.02
"N13720","CENTER AVE AT BRONX AVE",19748,"Inbound","N","13",1,40.520629,-80.039342,"Bus","No Shelter","Bus Stop",7.10860961648,3.38486936789,"7","3",0
"N13730","CENTER AVE AT CHALFONTE AVE",1016,"Inbound","N","13",1,40.520175,-80.03784,"Bus","No Shelter","Bus Stop",3.94272278247,1.91691224751,"4","2",0
"N13740","CENTER AVE OPP CHALFONTE AVE",1009,"Outbound","N","13",1,40.520229,-80.038051,"Bus","No Shelter","Bus Stop",0.49722581301,5.00302002434,"0","5",0.01
"N13760","CENTER AVE AT CHURCH AVE",1646,"Outbound","N","19L",1,40.513228,-80.098448,"Bus","No Shelter","Bus Stop",0,2.31764382105,"0","2",0.01
"N13770","CENTER AVE OPP COLUMBIA AVE FS",1018,"Inbound","N","13",1,40.52019,-80.042213,"Bus","No Shelter","Bus Stop",3.27741888343,1.3721454667,"3","1",0.01
"N13780","CENTER AVE AT COLUMBIA AVE FS",1007,"Outbound","N","13",1,40.520163,-80.041852,"Bus","No Shelter","Bus Stop",0.353967702127,2.65199265638,"0","3",0
"N13790","CENTER AVE AT CORNELL AVE",1019,"Inbound","N","13",1,40.519614,-80.043575,"Bus","No Shelter","Bus Stop",6.05588635326,1.28135016339,"6","1",0
"N13800","CENTER AVE AT CORNELL AVE",1291,"Outbound","N","13",1,40.519412,-80.043634,"Bus","No Shelter","Bus Stop",0.250040909221,3.75288221098,"0","4",0
"N13803","CENTER AVE OPP CORNELL AVE EXT",1304,"Inbound","N","13",1,40.513735,-80.045515,"Bus","No Shelter","Bus Stop",3.04944566108,1.5062225631,"3","2",0
"N13805","CORNELL AVE AT WILLIAM ST",19754,"Outbound","N","13",1,40.513488,-80.045469,"Bus","No Shelter","Bus Stop",1.30098603048,5.13748603919,"1","5",0
"N13810","CENTER AVE AT FRANKFORT AVE",925,"Outbound","N","8",1,40.513228,-80.025641,"Bus","No Shelter","Bus Stop",3.84480194341,6.14798922337,"4","6",0
"N13840","CENTER AVE AT HARVARD AVE",1303,"Inbound","01275","13",1,40.515173,-80.044856,"Bus","No Shelter","Bus Stop",6.34395311903,1.80220601209,"6","2",0
"N13850","CENTER AVE AT HARVARD AVE",1288,"Outbound","22072","13",1,40.515064,-80.044776,"Bus","No Shelter","Bus Stop",0.834267581317,6.59827503266,"1","7",0
"N13860","CENTER AVE AT HAWTHORNE AVE",929,"Outbound","N","8",1,40.51665,-80.02194,"Bus","No Shelter","Bus Stop",4.84697961115,7.09098667615,"5","7",0.01
"N13950","CENTER AVE AT NORWICH ST",20179,"Outbound","N","8",1,40.517793,-80.023113,"Bus","No Shelter","Bus Stop",3.90959813983,5.74635475651,"4","6",0
"N13955","CORNELL AVE AT OAKRIDGE RD",1306,"Inbound","N","13",1,40.510726,-80.04558,"Bus","No Shelter","Bus Stop",0.542087787597,0.0585016722408,"1","0",0
"N13960","CENTER AVE AT OAKWOOD AVE",848,"Inbound","N","8",1,40.514614,-80.023906,"Bus","No Shelter","Bus Stop",5.90201030007,3.1797310082,"6","3",0
"N13970","CENTER AVE AT OAKWOOD AVE",926,"Outbound","N","8",1,40.514319,-80.024049,"Bus","No Shelter","Bus Stop",2.95577761374,3.33310840115,"3","3",0
"N13990","CENTER AVE AT PARK AVE",851,"Inbound","N","8",1,40.511657,-80.027532,"Bus","No Shelter","Bus Stop",7.1271136827,1.97935875546,"7","2",0.01
"N14000","CENTER AVE AT PARK AVE",923,"Outbound","N","8",1,40.511241,-80.02747,"Bus","No Shelter","Bus Stop",1.10068618987,5.09748571095,"1","5",0
"N14020","CENTER AVE AT PENNSYLVANIA AVE",1647,"Outbound","N","19L",1,40.51319,-80.099793,"Bus","No Shelter","Bus Stop",0.00294117647059,6.71562348518,"0","7",0
"N14025","CENTER AVE AT PERRY HWY",1011,"Outbound","N","13",1,40.518104,-80.031772,"Bus","PAAC","Bus Stop with PAAC Shelter",1.30580059294,29.8290461826,"1","30",0.03
"N14027","CENTER AVE AT PRINCETON AVE",1301,"Inbound","N","13",1,40.518374,-80.044216,"Bus","No Shelter","Bus Stop",10.3565742066,2.49473796392,"10","2",0.02
"N14030","CENTER AVE AT PERRYSVILLE RD",852,"Inbound","N","8",1,40.509989,-80.028304,"Bus","No Shelter","Bus Stop",2.46863393678,3.33723225442,"2","3",0
"N14040","CENTER AVE AT PERRYSVILLE RD",922,"Outbound","N","8",1,40.509562,-80.028323,"Bus","No Shelter","Bus Stop",2.91950732562,3.9896020642,"3","4",0.01
"N14080","CENTER AVE AT PRINCETON AVE",1290,"Outbound","N","13",1,40.518249,-80.04414,"Bus","No Shelter","Bus Stop",1.46682893579,9.59384484981,"1","10",0.02
"N14120","CENTER AVE AT RIDGEWOOD AVE STEPS",927,"Outbound","N","8",1,40.51508,-80.022993,"Bus","No Shelter","Bus Stop",3.37884832805,10.2249535733,"3","10",0.01
"N14150","CENTER AVE OPP NORWICH ST",20180,"Inbound","N","8",1,40.517534,-80.023373,"Bus","No Shelter","Bus Stop",6.6562055767,5.31347328845,"7","5",0.02
"N14160","CENTER AVE AT PERRY HWY FS (STEPS)",1013,"Inbound","N","13",1,40.51803,-80.032291,"Bus","No Shelter","Bus Stop",28.3265968443,3.60514731289,"28","4",0
"N14190","CENTER AVE AT TOWNSHIP RD",843,"Inbound","N","8",1,40.518845,-80.025447,"Bus","No Shelter","Bus Stop",3.29914810913,0.787200090357,"3","1",0
"N14200","CENTER AVE AT TOWNSHIP RD",931,"Outbound","N","8",1,40.518956,-80.025165,"Bus","No Shelter","Bus Stop",0.817777003648,3.50706340449,"1","4",0.01
"N14250","CENTER AVE AT WALLISTON AVE",1649,"Outbound","01290","19L",1,40.513097,-80.102802,"Bus","No Shelter","Bus Stop",0,2.93125046761,"0","3",0.02
"N14255","CENTER AVE AT WAVERLY AVE",1015,"Inbound","N","13",1,40.517417,-80.035635,"Bus","No Shelter","Bus Stop",5.21131564267,2.34074705436,"5","2",0.01
"N14270","CENTER AVE AT YALE AVE",1289,"Outbound","N","13",1,40.516652,-80.044446,"Bus","No Shelter","Bus Stop",0.480147630151,0.975130008885,"0","1",0
"N14295","CORNELL AVE AT SPRUCE VALLEY DR",19753,"Outbound","N","13",1,40.510953,-80.045352,"Bus","No Shelter","Bus Stop",0.139223751211,0.411062808579,"0","0",0
"N14310","CENTER AVE OPP RIDGEWOOD AVE STEPS",847,"Inbound","N","8",1,40.515187,-80.02314,"Bus","No Shelter","Bus Stop",7.88844581756,3.43150401015,"8","3",0.01
"N14320","CENTER AVE OPP #360",845,"Inbound","N","8",1,40.517091,-80.022258,"Bus","No Shelter","Bus Stop",3.28884070132,3.11804879177,"3","3",0.01
"N14332","CENTER AVE OPP WAVERLY AVE",1010,"Outbound","N","13",1,40.517376,-80.035752,"Bus","No Shelter","Bus Stop",0.352041560465,3.73797891908,"0","4",0.01
"N14335","CENTER AVE OPP YALE AVE",1302,"Inbound","N","13",1,40.516752,-80.044559,"Bus","No Shelter","Bus Stop",1.49626457139,0.616697929671,"1","1",0
"N14452","CHAPIN ST AT COLBY ST",2919,"Outbound","N","7",1,40.48934,-80.006573,"Bus","No Shelter","Bus Stop",0.18575560272,2.06222026829,"0","2",0.01
"N14455","CHAPIN ST AT #354",2859,"Inbound","N","7",1,40.489748,-80.004801,"Bus","No Shelter","Bus Stop",0,0,"0","0",0
"N14460","N CHARLES ST AT BIZET ST",1786,"Inbound","N","15",1,40.466555,-80.019736,"Bus","No Shelter","Bus Stop",4.6175500439,0.123297542532,"5","0",0
"N14470","N CHARLES ST OPP BIZET ST",1810,"Outbound","N","15",1,40.466366,-80.019707,"Bus","No Shelter","Bus Stop",0.346952127518,4.58040397945,"0","5",0.01
"N14480","N CHARLES ST AT BRIGHTON RD",1792,"Inbound","01310","15",1,40.459785,-80.017159,"Bus","No Shelter","Bus Stop",14.5753701009,10.5669682493,"15","11",0.02
"N14490","N CHARLES ST AT BRIGHTRIDGE ST",1790,"Inbound","N","15",1,40.462047,-80.018447,"Bus","No Shelter","Bus Stop",7.91889187024,3.6185805573,"8","4",0.01
"N14500","N CHARLES ST AT BRIGHTRIDGE ST",1806,"Outbound","N","15",1,40.462022,-80.018134,"Bus","No Shelter","Bus Stop",3.82057297608,4.47870287642,"4","4",0
"N14510","N CHARLES ST AT CROSS ST",1809,"Outbound","N","15",1,40.465141,-80.020534,"Bus","No Shelter","Bus Stop",0.923766103072,3.80375433648,"1","4",0
"N14540","N CHARLES ST AT HAZELTON ST",1819,"Outbound","N","15",1,40.471165,-80.007369,"Bus","No Shelter","Bus Stop",0.47623735457,0.832046394909,"0","1",0.01
"N14550","N CHARLES ST AT IRWIN ST",1811,"Outbound","N","15",1,40.466733,-80.018935,"Bus","No Shelter","Bus Stop",1.00553183604,8.82101505679,"1","9",0
"N14570","N CHARLES ST AT KENN AVE",1813,"Outbound","N","15",1,40.467845,-80.015752,"Bus","No Shelter","Bus Stop",0.965394727041,3.61057504391,"1","4",0.01
"N14580","N CHARLES ST AT KIMBERLIN WAY",1815,"Outbound","N","15",1,40.469675,-80.013919,"Bus","No Shelter","Bus Stop",1.39992998463,10.3139839792,"1","10",0.11
"N14590","N CHARLES ST AT LELAND ST",16884,"Both","N","11, 15",2,40.470402,-80.011998,"Bus","No Shelter","Bus Stop",27.2051678257,9.86747555137,"27","10",0
"N14600","N CHARLES ST AT LINWOOD AVE",961,"Both","N","11, 15",2,40.469997,-80.013818,"Bus","No Shelter","Bus Stop",24.1179436217,5.89281982818,"24","6",0.35
"N14610","N CHARLES ST AT NORWOOD AVE",960,"Both","N","11, 15",2,40.470293,-80.012582,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0.27
"N14620","N CHARLES ST AT PERRYSVILLE AVE",19857,"Outbound","22110","15",1,40.470894,-80.008695,"Bus","No Shelter","Bus Stop",6.99289171963,19.8379552788,"7","20",0.12
"N14630","N CHARLES ST AT PERRYSVILLE AVE",981,"Both","22219","11, 15",2,40.471097,-80.008508,"Bus","No Shelter","Bus Stop",23.976931583,17.6796988984,"24","18",0.45
"N14640","N CHARLES ST AT #1917",1791,"Inbound","N","15",1,40.460791,-80.017439,"Bus","No Shelter","Bus Stop",0.171246385833,0.0646432192045,"0","0",0
"N14645","N CHARLES ST AT #2562",1812,"Outbound","N","15",1,40.467502,-80.016643,"Bus","No Shelter","Bus Stop",0.54887346729,2.21404238004,"1","2",0
"N14647","N CHARLES ST OPP #2568",1784,"Inbound","N","15",1,40.467767,-80.016468,"Bus","No Shelter","Bus Stop",0.669350841522,0.0278961163931,"1","0",0
"N14660","N CHARLES ST AT SHELTON AVE",959,"Both","N","11, 15",2,40.470592,-80.011088,"Bus","No Shelter","Bus Stop",7.52406921646,3.02438245595,"8","3",0.08
"N14670","N CHARLES ST AT STRAUSS ST",1807,"Outbound","N","15",1,40.46321,-80.019703,"Bus","No Shelter","Bus Stop",1.28404784293,3.63846141577,"1","4",0.01
"N14680","N CHARLES ST AT WILSON AVE",1814,"Outbound","N","15",1,40.469018,-80.014599,"Bus","No Shelter","Bus Stop",2.09189481431,14.431136067,"2","14",0.04
"N14690","N CHARLES ST OPP CROSS ST",1787,"Inbound","N","15",1,40.465244,-80.020713,"Bus","No Shelter","Bus Stop",5.1352764813,0.283213252349,"5","0",0
"N14710","N CHARLES ST OPP IRWIN AVE",1785,"Inbound","N","15",1,40.466941,-80.01884,"Bus","No Shelter","Bus Stop",12.3225940326,0.634848195853,"12","1",0.01
"N14720","N CHARLES ST OPP IZORA ST",1788,"Inbound","N","15",1,40.464128,-80.020659,"Bus","No Shelter","Bus Stop",0.128947849383,0.0886930369402,"0","0",0
"N14730","N CHARLES ST OPP KENN AVE",1783,"Inbound","N","15",1,40.467994,-80.01583,"Bus","No Shelter","Bus Stop",6.29434800432,0.338708876835,"6","0",0.02
"N14740","N CHARLES ST OPP LELAND ST",1816,"Outbound","N","15",1,40.470225,-80.012125,"Bus","No Shelter","Bus Stop",1.65761393177,15.3546424806,"2","15",0
"N14770","N CHARLES ST OPP #1917",1805,"Outbound","N","15",1,40.460761,-80.017262,"Bus","No Shelter","Bus Stop",0.655057300835,1.16498147113,"1","1",0
"N14780","N CHARLES ST OPP SHELTON AVE",1817,"Outbound","N","15",1,40.470394,-80.01118,"Bus","No Shelter","Bus Stop",0.803081621846,5.65319121216,"1","6",0
"N14790","N CHARLES ST OPP STRAUSS ST",1789,"Inbound","N","15",1,40.463155,-80.019914,"Bus","No Shelter","Bus Stop",5.55054567984,2.54979638925,"6","3",0.02
"N14800","N CHARLES ST OPP WILSON AVE",1782,"Inbound","N","15",1,40.46926,-80.014652,"Bus","No Shelter","Bus Stop",9.60473442186,1.3093553662,"10","1",0.04
"N14810","CHARTERWOOD DR AT LAURELWOOD DR",1067,"Outbound","N","O5",1,40.552427,-80.001208,"Bus","No Shelter","Bus Stop",0,1.01816751285,"0","1",0.01
"N14815","CHARTERWOOD DR AT MCINTYRE RD",1100,"Inbound","N","O5",1,40.551692,-80.000999,"Bus","No Shelter","Bus Stop",3.37175480992,0.167133631234,"3","0",0.07
"N14820","CHATEAU ST AT COLUMBUS AVE",1732,"Outbound","N","18",1,40.457239,-80.029306,"Bus","No Shelter","Bus Stop",0.178293497065,0.249993452739,"0","0",0
"N14825","CHATEAU ST AT N FRANKLIN ST",16086,"Outbound","N","14, 17, 18",3,40.455402,-80.028716,"Bus","No Shelter","Bus Stop",5.71567733852,11.4707108851,"6","11",0.05
"N14830","CHATEAU ST AT JUNIATA ST",1418,"Outbound","N","14, 17, 18",3,40.456315,-80.028994,"Bus","No Shelter","Bus Stop",39.4161965109,149.908679621,"39","150",0.78
"N14860","CHATEAU ST AT LIVERPOOL ST",1417,"Outbound","N","14, 17, 18",3,40.454499,-80.028425,"Bus","No Shelter","Bus Stop",1.70830882851,3.6391008409,"2","4",0
"N14870","CHATEAU ST AT ADAMS ST",1733,"Outbound","N","18",1,40.458118,-80.029607,"Bus","No Shelter","Bus Stop",0.0737777777778,0.628623308757,"0","1",0
